crop,horizon,model,task,support_positive,support_total,accuracy,precision,recall,f1_score,tn,fp,fn,tp
bok_choy,5,xgboost,target_rise_ge_5pct_h5,650,1543,0.6837329876863253,0.6336633663366337,0.5907692307692308,0.6114649681528662,671,222,266,384
bok_choy,5,lightgbm,target_rise_ge_5pct_h5,650,1543,0.6785482825664291,0.6237942122186495,0.5969230769230769,0.610062893081761,659,234,262,388
bok_choy,5,random_forest,target_rise_ge_5pct_h5,650,1543,0.6616979909267661,0.5932944606413995,0.6261538461538462,0.6092814371257484,614,279,243,407
bok_choy,5,ann,target_rise_ge_5pct_h5,650,1543,0.6493843162670123,0.6101010101010101,0.4646153846153846,0.5275109170305677,700,193,348,302
bok_choy,5,xgboost,target_up_h5,782,1543,0.6915100453661698,0.6976744186046512,0.690537084398977,0.6940874035989717,527,234,242,540
bok_choy,5,random_forest,target_up_h5,782,1543,0.6714193130265717,0.6650660264105642,0.7084398976982097,0.6860681114551084,482,279,228,554
bok_choy,5,lightgbm,target_up_h5,782,1543,0.6798444588464031,0.6899736147757256,0.6687979539641944,0.6792207792207792,526,235,259,523
bok_choy,5,ridge,target_up_h5,782,1543,0.6889176928062216,0.7287878787878788,0.6150895140664961,0.6671289875173371,582,179,301,481
bok_choy,5,ann,target_up_h5,782,1543,0.6396629941672067,0.6902356902356902,0.5242966751918159,0.5959302325581395,577,184,372,410
bok_choy,7,xgboost,target_rise_ge_10pct_h7,581,1543,0.6908619572261827,0.5915492957746479,0.5783132530120482,0.5848563968668408,730,232,245,336
bok_choy,7,lightgbm,target_rise_ge_10pct_h7,581,1543,0.6817887232663642,0.575,0.5938037865748709,0.584250635055038,707,255,236,345
bok_choy,7,ridge,target_rise_ge_10pct_h7,581,1543,0.7180816591056384,0.6573275862068966,0.5249569707401033,0.583732057416268,803,159,276,305
bok_choy,7,random_forest,target_rise_ge_10pct_h7,581,1543,0.6629941672067401,0.5462822458270106,0.6196213425129088,0.5806451612903226,663,299,221,360
bok_choy,7,ann,target_rise_ge_10pct_h7,581,1543,0.6953985742060921,0.6907216494845361,0.3459552495697074,0.4610091743119266,872,90,380,201
bok_choy,7,random_forest,target_rise_ge_5pct_h7,657,1543,0.6571613739468568,0.5824742268041238,0.6879756468797564,0.630844382414515,562,324,205,452
bok_choy,7,xgboost,target_rise_ge_5pct_h7,657,1543,0.6798444588464031,0.6207407407407407,0.6377473363774734,0.6291291291291291,630,256,238,419
bok_choy,7,ridge,target_rise_ge_5pct_h7,657,1543,0.7057679844458846,0.6822262118491921,0.578386605783866,0.6260296540362438,709,177,277,380
bok_choy,7,lightgbm,target_rise_ge_5pct_h7,657,1543,0.6668826960466624,0.6002805049088359,0.6514459665144596,0.6248175182481752,601,285,229,428
bok_choy,7,ann,target_rise_ge_5pct_h7,657,1543,0.6740116655865198,0.7225433526011561,0.380517503805175,0.4985044865403789,790,96,407,250
bok_choy,7,xgboost,target_up_h7,763,1543,0.6908619572261827,0.6796482412060302,0.709043250327654,0.6940346375881976,525,255,222,541
bok_choy,7,random_forest,target_up_h7,763,1543,0.6707712248865846,0.6440677966101694,0.747051114023591,0.691747572815534,465,315,193,570
bok_choy,7,lightgbm,target_up_h7,763,1543,0.6720674011665586,0.6506447831184057,0.727391874180865,0.6868811881188119,482,298,208,555
bok_choy,7,ridge,target_up_h7,763,1543,0.7012313674659754,0.7267267267267268,0.6343381389252949,0.6773967809657103,598,182,279,484
bok_choy,7,ann,target_up_h7,763,1543,0.6305897602073882,0.7406483790523691,0.3892529488859764,0.5103092783505154,676,104,466,297
bok_choy,14,ridge,target_rise_ge_10pct_h14,619,1543,0.7362281270252754,0.6962962962962963,0.6074313408723748,0.6488352027610008,760,164,243,376
bok_choy,14,xgboost,target_rise_ge_10pct_h14,619,1543,0.6895657809462087,0.6147540983606558,0.6058158319870759,0.6102522375915378,689,235,244,375
bok_choy,14,lightgbm,target_rise_ge_10pct_h14,619,1543,0.6759559300064809,0.5934065934065934,0.6106623586429726,0.6019108280254777,665,259,241,378
bok_choy,14,random_forest,target_rise_ge_10pct_h14,619,1543,0.6694750486066104,0.5834609494640123,0.6155088852988692,0.5990566037735849,652,272,238,381
bok_choy,14,ann,target_rise_ge_10pct_h14,619,1543,0.6117952041477641,0.5190114068441065,0.4410339256865913,0.47685589519650656,671,253,346,273
bok_choy,14,ridge,target_rise_ge_5pct_h14,684,1543,0.7232663642255347,0.7174280879864636,0.6198830409356725,0.6650980392156862,692,167,260,424
bok_choy,14,random_forest,target_rise_ge_5pct_h14,684,1543,0.6629941672067401,0.6114130434782609,0.6578947368421053,0.6338028169014085,573,286,234,450
bok_choy,14,xgboost,target_rise_ge_5pct_h14,684,1543,0.6753078418664938,0.6343612334801763,0.631578947368421,0.6329670329670329,610,249,252,432
bok_choy,14,lightgbm,target_rise_ge_5pct_h14,684,1543,0.6629941672067401,0.6142061281337048,0.6447368421052632,0.6291012838801712,582,277,243,441
bok_choy,14,ann,target_rise_ge_5pct_h14,684,1543,0.5962410887880751,0.553415061295972,0.4619883040935672,0.503585657370518,604,255,368,316
bok_choy,14,ridge,target_up_h14,763,1543,0.7219701879455606,0.7553516819571865,0.6474442988204456,0.6972477064220184,620,160,269,494
bok_choy,14,lightgbm,target_up_h14,763,1543,0.6785482825664291,0.6662515566625156,0.7011795543905636,0.6832694763729247,512,268,228,535
bok_choy,14,xgboost,target_up_h14,763,1543,0.6863253402462735,0.6828309305373526,0.6828309305373526,0.6828309305373526,538,242,242,521
bok_choy,14,random_forest,target_up_h14,763,1543,0.6714193130265717,0.6572481572481572,0.7011795543905636,0.6785034876347495,501,279,228,535
bok_choy,14,ann,target_up_h14,763,1543,0.5962410887880751,0.6129032258064516,0.4980340760157274,0.549530007230658,540,240,383,380
bok_choy,20,ridge,target_rise_ge_10pct_h20,675,1543,0.729747245625405,0.727112676056338,0.6118518518518519,0.6645213193885761,713,155,262,413
bok_choy,20,random_forest,target_rise_ge_10pct_h20,675,1543,0.7018794556059624,0.6800670016750419,0.6014814814814815,0.6383647798742138,677,191,269,406
bok_choy,20,xgboost,target_rise_ge_10pct_h20,675,1543,0.6902138690861958,0.6622734761120264,0.5955555555555555,0.6271450858034321,663,205,273,402
bok_choy,20,lightgbm,target_rise_ge_10pct_h20,675,1543,0.6740116655865198,0.6428571428571429,0.5733333333333334,0.60610806577917,653,215,288,387
bok_choy,20,ann,target_rise_ge_10pct_h20,675,1543,0.5813350615683733,0.5644444444444444,0.18814814814814815,0.2822222222222222,770,98,548,127
bok_choy,20,ridge,target_rise_ge_5pct_h20,717,1543,0.728451069345431,0.742671009771987,0.6359832635983264,0.6851990984222389,668,158,261,456
bok_choy,20,random_forest,target_rise_ge_5pct_h20,717,1543,0.7025275437459495,0.6960486322188449,0.6387726638772664,0.6661818181818182,626,200,259,458
bok_choy,20,xgboost,target_rise_ge_5pct_h20,717,1543,0.6921581335061568,0.6769005847953217,0.6457461645746164,0.660956459671663,605,221,254,463
bok_choy,20,lightgbm,target_rise_ge_5pct_h20,717,1543,0.6850291639662994,0.6716196136701337,0.6304044630404463,0.6503597122302158,605,221,265,452
bok_choy,20,ann,target_rise_ge_5pct_h20,717,1543,0.5722618276085548,0.6144578313253012,0.21338912133891214,0.3167701863354037,730,96,564,153
bok_choy,20,ridge,target_up_h20,783,1543,0.728451069345431,0.7668621700879765,0.6679438058748404,0.7139931740614335,601,159,260,523
bok_choy,20,xgboost,target_up_h20,783,1543,0.7044718081659106,0.7126137841352406,0.6998722860791826,0.7061855670103093,539,221,235,548
bok_choy,20,lightgbm,target_up_h20,783,1543,0.696046662346079,0.7087765957446809,0.6807151979565773,0.6944625407166124,541,219,250,533
bok_choy,20,random_forest,target_up_h20,783,1543,0.7031756318859365,0.7272727272727273,0.6641123882503193,0.6942590120160214,565,195,263,520
bok_choy,20,ann,target_up_h20,783,1543,0.5521710952689566,0.6729323308270677,0.22860791826309068,0.34127740705433746,673,87,604,179
cabbage,1,xgboost,target_rise_ge_10pct_h1,246,1548,0.8591731266149871,0.5921052631578947,0.36585365853658536,0.45226130653266333,1240,62,156,90
cabbage,1,lightgbm,target_rise_ge_10pct_h1,246,1548,0.8527131782945736,0.55625,0.3617886178861789,0.43842364532019706,1231,71,157,89
cabbage,1,ridge,target_rise_ge_10pct_h1,246,1548,0.8352713178294574,0.4713375796178344,0.3008130081300813,0.36724565756823824,1219,83,172,74
cabbage,1,ann,target_rise_ge_10pct_h1,246,1548,0.6828165374677002,0.2684310018903592,0.5772357723577236,0.3664516129032258,915,387,104,142
cabbage,1,random_forest,target_rise_ge_10pct_h1,246,1548,0.8352713178294574,0.45054945054945056,0.16666666666666666,0.2433234421364985,1252,50,205,41
cabbage,1,lightgbm,target_rise_ge_5pct_h1,421,1548,0.7545219638242894,0.5646687697160884,0.4251781472684085,0.48509485094850946,989,138,242,179
cabbage,1,xgboost,target_rise_ge_5pct_h1,421,1548,0.7590439276485789,0.5851063829787234,0.3919239904988123,0.4694167852062589,1010,117,256,165
cabbage,1,ridge,target_rise_ge_5pct_h1,421,1548,0.7131782945736435,0.4699738903394256,0.42755344418052255,0.44776119402985076,924,203,241,180
cabbage,1,ann,target_rise_ge_5pct_h1,421,1548,0.563953488372093,0.33289473684210524,0.6009501187648456,0.42845046570702794,620,507,168,253
cabbage,1,random_forest,target_rise_ge_5pct_h1,421,1548,0.7325581395348837,0.5137254901960784,0.31116389548693585,0.3875739644970414,1003,124,290,131
cabbage,1,xgboost,target_up_h1,750,1548,0.661498708010336,0.6652046783625731,0.6066666666666667,0.6345885634588564,569,229,295,455
cabbage,1,ann,target_up_h1,750,1548,0.5788113695090439,0.5486111111111112,0.7373333333333333,0.6291240045506257,343,455,197,553
cabbage,1,ridge,target_up_h1,750,1548,0.6072351421188631,0.5812356979405034,0.6773333333333333,0.625615763546798,432,366,242,508
cabbage,1,lightgbm,target_up_h1,750,1548,0.6453488372093024,0.6409537166900421,0.6093333333333333,0.6247436773752563,542,256,293,457
cabbage,1,random_forest,target_up_h1,750,1548,0.6091731266149871,0.5930680359435173,0.616,0.60431654676259,481,317,288,462
cabbage,5,ann,target_rise_ge_10pct_h5,456,1548,0.6078811369509044,0.3760262725779967,0.5021929824561403,0.4300469483568075,712,380,227,229
cabbage,5,lightgbm,target_rise_ge_10pct_h5,456,1548,0.6782945736434108,0.44587628865979384,0.3793859649122807,0.4099526066350711,877,215,283,173
cabbage,5,xgboost,target_rise_ge_10pct_h5,456,1548,0.6698966408268734,0.4289405684754522,0.36403508771929827,0.39383155397390274,871,221,290,166
cabbage,5,ridge,target_rise_ge_10pct_h5,456,1548,0.6925064599483204,0.4691358024691358,0.3333333333333333,0.38974358974358975,920,172,304,152
cabbage,5,random_forest,target_rise_ge_10pct_h5,456,1548,0.6556847545219638,0.38006230529595014,0.2675438596491228,0.31402831402831405,893,199,334,122
cabbage,5,xgboost,target_rise_ge_5pct_h5,609,1548,0.6195090439276486,0.515015015015015,0.5632183908045977,0.5380392156862746,616,323,266,343
cabbage,5,ann,target_rise_ge_5pct_h5,609,1548,0.58656330749354,0.4795244385733157,0.5960591133004927,0.5314787701317716,545,394,246,363
cabbage,5,lightgbm,target_rise_ge_5pct_h5,609,1548,0.625968992248062,0.5239616613418531,0.5385878489326765,0.5311740890688259,641,298,281,328
cabbage,5,ridge,target_rise_ge_5pct_h5,609,1548,0.6434108527131783,0.5540796963946869,0.4794745484400657,0.5140845070422535,704,235,317,292
cabbage,5,random_forest,target_rise_ge_5pct_h5,609,1548,0.5956072351421189,0.4855687606112054,0.4696223316912972,0.4774624373956594,636,303,323,286
cabbage,5,ridge,target_up_h5,796,1548,0.6498708010335917,0.6473317865429234,0.7010050251256281,0.6731001206272618,448,304,238,558
cabbage,5,xgboost,target_up_h5,796,1548,0.6143410852713178,0.6044071353620147,0.7236180904522613,0.6586620926243568,375,377,220,576
cabbage,5,lightgbm,target_up_h5,796,1548,0.625968992248062,0.6206896551724138,0.7010050251256281,0.6584070796460177,411,341,238,558
cabbage,5,random_forest,target_up_h5,796,1548,0.6162790697674418,0.6076759061833689,0.7160804020100503,0.657439446366782,384,368,226,570
cabbage,5,ann,target_up_h5,796,1548,0.6104651162790697,0.6054644808743169,0.6959798994974874,0.6475745178258329,391,361,242,554
cabbage,7,ridge,target_rise_ge_10pct_h7,478,1548,0.667312661498708,0.45409429280397023,0.38284518828451886,0.41543700340522133,850,220,295,183
cabbage,7,lightgbm,target_rise_ge_10pct_h7,478,1548,0.6266149870801033,0.3922413793103448,0.3807531380753138,0.386411889596603,788,282,296,182
cabbage,7,ann,target_rise_ge_10pct_h7,478,1548,0.6304909560723514,0.3950892857142857,0.3702928870292887,0.38228941684665224,799,271,301,177
cabbage,7,xgboost,target_rise_ge_10pct_h7,478,1548,0.6408268733850129,0.40669856459330145,0.35564853556485354,0.3794642857142857,822,248,308,170
cabbage,7,random_forest,target_rise_ge_10pct_h7,478,1548,0.6414728682170543,0.39154929577464787,0.2907949790794979,0.33373349339735897,854,216,339,139
cabbage,7,ridge,target_rise_ge_5pct_h7,626,1548,0.6363049095607235,0.5531197301854974,0.5239616613418531,0.5381460213289582,657,265,298,328
cabbage,7,lightgbm,target_rise_ge_5pct_h7,626,1548,0.5891472868217055,0.49283667621776506,0.549520766773163,0.5196374622356495,568,354,282,344
cabbage,7,xgboost,target_rise_ge_5pct_h7,626,1548,0.601421188630491,0.5069124423963134,0.5271565495207667,0.5168363351605325,601,321,296,330
cabbage,7,random_forest,target_rise_ge_5pct_h7,626,1548,0.58656330749354,0.4883720930232558,0.4696485623003195,0.4788273615635179,614,308,332,294
cabbage,7,ann,target_rise_ge_5pct_h7,626,1548,0.5768733850129198,0.4743362831858407,0.4281150159744409,0.45004198152812763,625,297,358,268
cabbage,7,ridge,target_up_h7,768,1548,0.6511627906976745,0.6322505800464037,0.7096354166666666,0.6687116564417178,463,317,223,545
cabbage,7,xgboost,target_up_h7,768,1548,0.6091731266149871,0.5894621295279913,0.69921875,0.6396664681357951,406,374,231,537
cabbage,7,lightgbm,target_up_h7,768,1548,0.6007751937984496,0.5822368421052632,0.69140625,0.6321428571428571,399,381,237,531
cabbage,7,random_forest,target_up_h7,768,1548,0.5891472868217055,0.5736607142857143,0.6692708333333334,0.6177884615384616,398,382,254,514
cabbage,7,ann,target_up_h7,768,1548,0.5749354005167958,0.577247191011236,0.53515625,0.5554054054054054,479,301,357,411
cabbage,14,ridge,target_rise_ge_10pct_h14,564,1548,0.6931524547803618,0.5689922480620155,0.650709219858156,0.6071133167907361,706,278,197,367
cabbage,14,xgboost,target_rise_ge_10pct_h14,564,1548,0.6388888888888888,0.5034867503486751,0.6400709219858156,0.5636221701795472,628,356,203,361
cabbage,14,lightgbm,target_rise_ge_10pct_h14,564,1548,0.6434108527131783,0.5091743119266054,0.5904255319148937,0.5467980295566502,663,321,231,333
cabbage,14,random_forest,target_rise_ge_10pct_h14,564,1548,0.6447028423772609,0.5118243243243243,0.5372340425531915,0.5242214532871973,695,289,261,303
cabbage,14,ann,target_rise_ge_10pct_h14,564,1548,0.6291989664082688,0.48945147679324896,0.41134751773049644,0.44701348747591524,742,242,332,232
cabbage,14,ridge,target_rise_ge_5pct_h14,653,1548,0.6925064599483204,0.6118836915297092,0.7411944869831547,0.6703601108033241,588,307,169,484
cabbage,14,xgboost,target_rise_ge_5pct_h14,653,1548,0.6201550387596899,0.5375722543352601,0.7120980091883614,0.6126482213438735,495,400,188,465
cabbage,14,lightgbm,target_rise_ge_5pct_h14,653,1548,0.627906976744186,0.5467800729040098,0.6891271056661562,0.6097560975609756,522,373,203,450
cabbage,14,random_forest,target_rise_ge_5pct_h14,653,1548,0.6253229974160207,0.5478374836173001,0.6401225114854517,0.5903954802259888,550,345,235,418
cabbage,14,ann,target_rise_ge_5pct_h14,653,1548,0.6208010335917312,0.5602189781021898,0.47013782542113325,0.511240632805995,654,241,346,307
cabbage,14,ridge,target_up_h14,757,1548,0.687984496124031,0.6448202959830867,0.8058124174372523,0.7163828537874339,455,336,147,610
cabbage,14,random_forest,target_up_h14,757,1548,0.66343669250646,0.6226611226611226,0.7912813738441216,0.6969168121000582,428,363,158,599
cabbage,14,xgboost,target_up_h14,757,1548,0.6343669250645995,0.5935357492654261,0.8005284015852048,0.6816647919010124,376,415,151,606
cabbage,14,lightgbm,target_up_h14,757,1548,0.6356589147286822,0.5981688708036622,0.7767503302509907,0.6758620689655173,396,395,169,588
cabbage,14,ann,target_up_h14,757,1548,0.6111111111111112,0.6256077795786061,0.5099075297225891,0.5618631732168851,560,231,371,386
cabbage,20,ridge,target_rise_ge_10pct_h20,603,1548,0.7441860465116279,0.6404341926729986,0.7827529021558872,0.7044776119402985,680,265,131,472
cabbage,20,lightgbm,target_rise_ge_10pct_h20,603,1548,0.6886304909560723,0.5788787483702738,0.736318407960199,0.6481751824817519,622,323,159,444
cabbage,20,random_forest,target_rise_ge_10pct_h20,603,1548,0.6886304909560723,0.582089552238806,0.7114427860696517,0.6402985074626866,637,308,174,429
